product_id,product_name,brand_name,rating,price_usd,ingredients,has_fragrance,has_alcohol,has_paraben,has_sulfate,has_essential_oil,has_retinol,has_formaldehyde,has_phthalate,has_mineral_oil,has_silicone,secondary_category,total_reviews,recommend_pct
P400204,Phoenix Rosehip Anti-Aging Face Oil - For Dry Skin,Herbivore,4.4169096209912535,88.0,"['simmondsia chinensis (jojoba) seed oil, rosa canina seed extract, limnanthes alba (meadowfoam) seed oil, salvia hispanica seed oil, ubiquinone, hippophae rhamnoides oil, tocopherol, rosa centifolia flower extract, citrus aurantium dulcis (orange) flower oil.']",0,0,0,0,0,0,0,0,0,0,Moisturizers,343,0.6501457725947521
P400205,Orchid Antioxidant Beauty Face Oil - For Combination Skin,Herbivore,4.352697095435684,74.0,"['capric triglycerides (fractionated coconut oil), cymbidium grandiflorum (orchid) flower extract, camellia oleifera (camellia) seed oil, simmondsia chinensis (jojoba) seed oil, amaranthus squalane oil, tocopherol (vitamin e), jasminum sambac (jasmine) extract.']",0,0,0,0,0,0,0,0,0,0,Moisturizers,241,0.6265560165975104
P400207,Blue Tansy BHA and Enzyme Pore Refining Mask,Herbivore,4.245459263103269,50.0,"['aqua/water/eau, aloe barbadensis leaf juice, glycerin, carica papaya (papaya) fruit extract, carica papaya (papaya) leaf extract, ananas sativus (pineapple) fruit extract, leuconostoc/radish root ferment filtrate, salix nigra (willow) bark extract, sodium hyaluronate, gluconolactone, sodium phytate, melia azadirachta leaf extract, melia azadirachta flower extract, corallina officinalis extract, coccinia indica fruit extract, solanum melongena (eggplant) fruit extract, aloe barbadensis flower extract, ocimum sanctum leaf extract, ocimum basilicum (basil) flower/leaf extract, curcuma longa (turmeric) root extract, tanacetum annuum flower oil, jasminum sambac floral extract.']",0,0,0,0,0,0,0,0,0,0,Masks,1927,0.6123508043591074
P400259,C-Firma Fresh Vitamin-C Day Serum,Drunk Elephant,4.157107231920199,78.0,"['water/aqua/eau, dimethyl isosorbide, ascorbic acid, laureth-23, glycerin, tocopherol, lactobacillus/pumpkin ferment extract, sclerocarya birrea seed oil, dipotassium glycyrrhizate, glycyrrhiza glabra (licorice) root extract, vitis vinifera (grape) juice extract, ferulic acid, phyllanthus emblica fruit extract, camellia sinensis leaf extract, lactobacillus/punica granatum fruit ferment extract, propanediol, gluconolactone, sodium hyaluronate crosspolymer, sodium hyaluronate, oryza sativa (rice) bran extract, glutamylamidoethyl imidazole, tetrahydrobisdemethoxydiferuloylmethane, tetrahydrodemethoxydiferuloylmethane, tetrahydrodiferuloylmethane, pentylene glycol, caprylhydroxamic acid, leuconostoc/radish root ferment filtrate, sorbic acid, phenoxyethanol, sodium benzoate, caprylyl glycol, chondrus crispus (carrageenan) extract, ethylhexylglycerin.']",0,0,0,0,0,0,0,0,0,0,Treatments,1604,0.8029925187032418
P4010,AHA/BHA Exfoliating Cleanser,Murad,4.498094027954257,46.0,"['water/aqua/eau, sodium laureth sulfate, cocamidopropyl betaine, jojoba esters, acrylates copolymer, glycol stearate, butylene glycol, sodium pca, dipotassium glycyrrhizate, sodium ascorbyl phosphate, glycolic acid, lactic acid, salicylic acid, polyquaternium-4, sodium hydroxide, sodium chloride, citric acid, disodium edta, phenoxyethanol, methylparaben, propylparaben.']",0,0,1,1,0,0,0,0,0,0,Cleansers,787,0.30495552731893266
P401158,PMD Personal Microderm with Hand & Foot Kit,PMD,4.64935064935065,159.0,,0,0,0,0,0,0,0,0,0,0,High Tech Tools,77,0.7792207792207793
P4015,Clarifying Toner,Murad,4.31981981981982,30.0,"['water, witch hazel water, butylene glycol, alcohol denat., ppg-5-ceteth-20, carrageenan extract, cucumber fruit extract, lemon fruit extract, calendula officinalis flower extract, lecithin, tocopherol, magnesium ascorbyl phosphate, allantoin, palmitoyl hydroxypropyltrimonium amylopectin/glycerin crosspolymer, grape seed extract, peg-12 dimethicone, menthol, menthoxypropanediol, sodium hydroxide, phenoxyethanol, methylparaben, citral, cymbopogon schoenanthus oil, blue 1 (ci 42090), ext. violet 2 (ci 60730).']",0,1,1,0,0,0,0,0,0,1,Cleansers,888,0.13963963963963963
P401570,Mega-Mushroom Skin Relief Micellar Cleanser,Origins,4.5,37.0,"['water, butylene glycol , glycerin , citrus aurantium dulcis (orange) oil*, lavandula angustifolia (lavender) oil*, pogostemon cablin oil*, citrus nobilis (mandarin orange) peel oil*, pelargonium graveolens flower oil*, boswellia carterii (olibanum) oil**, limonene , vaccinium macrocarpon (cranberry) fruit extract , vaccinium angustifolium (blueberry) fruit extract , lycium chinense (wolfberry) fruit extract , fuscoporia obliqua extract , curcuma longa (turmeric) root extract , silybum marianum fruit extract , ocimum sanctum leaf extract , cordyceps sinensis extract , ganoderma lucidum (mushroom) extract , trehalose , zingiber officinale (ginger) root extract , helianthus annuus (sunflower) seed oil , hypnea musciformis (algae) extract , cucumis sativus (cucumber) fruit extract , polysorbate 20 , gellidiela acerosa (algae) extract , sodium methyl cocoyl taurate , sodium hyaluronate , yeast extract\\faex\\extrait de levure , cetrimonium chloride , citric acid , cellulose , sodium citrate , sodium phytate , phenoxyethanol *organic essential oils: organic orange oil, organic mandarin oil, organic patchouli oil, organic geranium oil, organic lavender oil**. essential oil.']",0,0,0,0,1,0,0,0,0,0,Cleansers,86,0.6744186046511628
P4016,Acne Control Clarifying Cleanser,Murad,4.2366679641884,36.0,"['salicylic acid (1.5%)', 'water (aqua), sodium c14-16 olefin sulfonate, cocamidopropyl betaine, urea, yeast amino acids, trehalose, inositol, taurine, betaine, methyl gluceth-20, ppg-26-buteth-26, peg-40 hydrogenated castor oil, butylene glycol, cimicifuga racemosa root extract, camellia oleifera leaf extract, silver citrate, peg-150 distearate, menthol, zea mays (corn) starch, hydrolyzed corn starch, hydrolyzed corn starch octenylsuccinate, glyceryl stearate, cocamidopropyl dimethylamine, polysorbate 80, citric acid, disodium edta, phenoxyethanol, caprylyl glycol, chlorphenesin, limonene, citrus reticulata (tangerine) leaf oil, cymbopogon nardus (citronella) oil, citrus limon (lemon) peel oil, citrus aurantifolia (lime) oil, lavandula hybrida oil, citrus nobilis (mandarin orange) peel oil, prunus armeniaca (apricot) kernel oil, fragrance (parfum).']",1,0,0,0,0,0,0,0,0,0,Cleansers,2569,0.2456208641494745
P402014,Blue Moon Clean-Rinse Cleansing Balm,Sunday Riley,4.271739130434782,50.0,"['caprylic/capric triglyceride, sucrose laurate, jojoba esters, acacia decurrens flower wax, glycerin,  helianthus annuus (sunflower) seed wax, polyglycerin-3, glyceryl behenate, c10-18 triglycerides, theobroma cacao (cocoa) seed butter, peg-8 beeswax, cetyl alcohol , ceteth-20, steareth-20, polyglyceryl-6, polyglyceryl-3 beeswaxl, squalene, tangerine (citrus tangerina) oil, citrus sinensis (sweet orange) oil, tanacetum annuum (blue tansy) leaf oil, matricaria recutita (german chamomile) essential oil,  vanilla planifolia fruit extract, ylang ylang (canaga odorata) flower oil, citrus aurantium var. amara (neroli) flower oil, anthemis nobilis (chamomile roman) flower oil, phenoxyethanol, moringa oil/ hydrogenated moringa oil esters (moringa butter), chlorphenesin, caprylyl glycol.']",0,1,0,0,1,0,0,0,0,0,Cleansers,276,0.25
P402718,Power Couple Advanced Retinol and Lactic Acid Duo,Sunday Riley,4.301204819277109,72.0,"['good genes:', 'extract blend [water/ eau/ aqua, opuntia tuna fruit (prickly pear) extract, agave tequilana leaf (blue agave) extract, cypripedium pubescens (lady slipper orchid) extract, opuntia vulgaris (cactus) extract, aloe barbadensis leaf extract & saccharomyses cerevisiae (yeast) extract] lactic acid, caprylic/capric triglyceride, butylene glycol, squalane, cyclomethicone, dimethicone, ppg-12/ smdi copolymer, stearic acid, cetearyl alcohol, ceteareth 20, glyceryl stearate,peg-100 stearate, arnica montana (flower) extract, peg-75 meadowfoam oil, glycyrrhiza glabra (licorice) root extract, cymbopogon schoenanthus (lemongrass) oil, triethanolamine, xantham gum, phenoxyethanol, steareth-20, dmdm hydantoin.', 'luna night oil:', 'persea gratissima (extra virgin, cold pressed avocado) oil, vitis vinifera (organic, cold pressed concord grape) seed oil, rubus fruticosus (cold pressed blackberry) seed oil, salvia hispanica (cold pressed chia) oil, dimethyl isosorbide (and) hydroxypinacolone retinoate, chamomila recutita (matricaria) flower oil, tanacetum annuum (blue tansy) oil, anthemis nobilis (english chamomile) oil, eriocephalus punctualatus (cape chamomile) oil, citrus aurantium amara (neroli) oil, citrus aurantium dulcis (blood orange) oil, cananga odorata flower (ylang ylang) oil, vetivera zizanoides (vetiver) oil, helianthus annuus (sunflower) seed oil (and) rosmarinus officinalis (rosemary) leaf extract, ci 61565 (green 6), ci 60725 (violet 2).']",0,1,0,0,0,0,1,0,0,1,Value & Gift Sets,1494,0.39156626506024095
P402942,Silk Sleepmask,Slip,3.755952380952381,50.0,,0,0,0,0,0,0,0,0,0,0,Wellness,168,0.5833333333333334
P402943,Silk Pillowcase - King,Slip,3.8255813953488373,110.0,['100% high-grade (6a) long-fiber mulberry silk with a thickness of 22 momme.'],0,0,0,0,0,0,0,0,0,0,Wellness,86,0.5
P402944,Silk Pillowcase - Standard/Queen,Slip,4.009367681498829,89.0,['100% high-grade (6a) long-fiber mulberry silk with a thickness of 22 momme.'],0,0,0,0,0,0,0,0,0,0,Wellness,427,0.6088992974238876
P402992,Trinity + Eye and Lip Enhancer Attachment Bundle,NuFACE,3.4380952380952383,429.0,"['nuface gel primer:', 'water, 1, 2 propanediol, acrylic acid polymer, caprylyl glycol, methylisothiazolinone, cellulose polymer.']",0,0,0,0,0,0,0,0,0,0,High Tech Tools,105,0.5238095238095238
P4032,Hydrating Toner,Murad,4.2933753943217665,42.0,"['water, butylene glycol, witch hazel water, urea, yeast amino acids, trehalose, inositol, taurine, betaine, carrageenan extract, peach fruit extract, anthemis nobilis flower extract, sodium pca, lecithin, tocopherol, magnesium ascorbyl phosphate, grape seed extract, cucumber fruit extract, peg-12 dimethicone, peg-40 hydrogenated castor oil, sodium citrate, disodium edta, chlorphenesin, methylisothiazolinone, benzyl salicylate, geraniol, linalool, citronellol, fragrance, orange 4 (ci 15510), red 4 (ci 14700).']",1,0,0,0,0,0,0,0,0,1,Cleansers,317,0.138801261829653
P403315,Gold Camellia Beauty Oil,Tatcha,4.475138121546961,98.0,"['caprylic/capric triglyceride, camellia japonica seed oil, isostearyl isostearate, squalane (olive origin), dicaprylyl ether, propanediol dicaprylate/caprate, fragrance (natural), stearyl glycyrrhetinate (licorice extract), camellia sinensis (green tea) leaf extract, gold, oryza sativa (rice) germ oil, oryzanol (rice bran oil extract), phytosteryl macadamiate (macadamia), inositol (rice extract), algae extract, water, tocopherol, glycerin, polyglyceryl-10 pentaisostearate, dimer dilinoleyl dimer dilinoleate, alcohol.']",1,1,0,0,0,0,0,0,0,0,Moisturizers,181,0.6132596685082873
P403748,Black Tea Corset Firming Serum,fresh,3.911764705882353,75.0,"['aqua (water), glycerin, butylene glycol, pentylene glycol, methyl gluceth-20, peg-150, peg-6 caprylic/capric glycerides, acacia senegal gum, peg-40 hydrogenated castor oil, saccharomyces/xylinum/black tea ferment, rubus fruticosus (blackberry) leaf extract, lonicera japonica (honeysuckle) leaf extract, litchi chinensis seed extract, camellia sinensis leaf extract, tocopheryl acetate, acetyl dipeptide-1 cetyl ester, palmitoyl tetrapeptide-7, peg-90, squalane, lecithin, carbomer, sorbitan laurate, sorbitol, parfum (fragrance), sodium acrylates copolymer, rhizobian gum, hydrolyzed jojoba esters, maltodextrin, algin, sodium hydroxide, xanthan gum, polyquaternium-51, adenosine, hydroxyethylcellulose, polyvinyl alcohol, lactic acid, cellulose gum, potassium sorbate, sodium benzoate, phenoxyethanol, linalool, citronellol, geraniol.']",1,1,0,0,0,0,0,0,0,0,Treatments,102,0.2647058823529412
P403817,Pep-Start Eye Cream,CLINIQUE,3.6756218905472635,32.0,"['water, glycerin, butylene glycol, butyrospermum parkii (shea butter), squalane, cetyl esters, dimethicone, methyl gluceth-20, polyethylene, glycereth-26, polybutene, sucrose, magnolia officinalis bark extract, sigesbeckia orientalis (st. paul wort) extract, algae extract, molasses extract/saccharum officinarum/extrait de melasse, sapindus mukurossi fruit extract, palmitoyl tetrapeptide-7, whey protein/lactis protein/proteine du petit-lait, palmitoyl hexapeptide-12, trifluoroacetyl tripeptide-2, caffeine, phytosphingosine, acetyl hexapeptide-8, palmitoyl tripeptide-1, yeast extract/faex/extrait de levure, glycine soja (soybean) protein, caesalpinia spinosa gum, acrylates/c10-30 alkyl acrylate crosspolymer, glyceryl polymethacrylate, sucrose stearate, caprylyl glycol, peg-8, sodium hyaluronate, simethicone, polysorbate 20, carbomer, sodium hydroxide, dextran, hexylene glycol, sodium citrate, phenoxyethanol, mica, titanium dioxide (ci 77891) <iln42024>.']",0,0,0,0,0,0,0,0,0,1,Eye Care,1005,0.336318407960199
P403818,Lippe Balm,Drunk Elephant,3.7360379346680714,18.0,"['cocos nucifera (coconut) oil, sclerocarya birrea seed oil, butyrospermum parkii (shea) butter, caprylic/capric triglyceride, bis-diglyceryl polyacyladipate-2, beeswax/cera alba/cire d’abeille, ozokerite, polyisobutene, glycine soja (soybean) oil, copernicia cerifera (carnauba) wax/cera carnauba/cire de carnauba, euphorbia cerifera (candelilla) wax/candelilla cera/cire de candelilla, camellia oleifera leaf extract, dictyopteris membranacea extract, magnolia grandiflora bark extract, carthamus tinctorius (safflower) seed oil, persea gratissima (avocado) oil, schinziophyton rautanenii (mongongo) kernel oil, vaccinium macrocarpon (cranberry) seed oil, tocopheryl acetate, dipotassium glycyrrhizate, palmitoyl tripeptide-1, tetrahexyldecyl ascorbate, ethylhexyl palmitate, dicaprylyl ether, tribehenin, sorbitan isostearate, lauryl alcohol, linoleic acid, linolenic acid, caprylyl glycol, phenoxyethanol.']",0,1,0,0,0,0,0,0,0,0,Lip Balms & Treatments,1898,0.5574288724973656
P4039,Perfecting Day Cream Broad Spectrum SPF 30 PA+++,Murad,4.172413793103448,65.0,"['water, butylene glycol, pentylene glycol, glyceryl stearate, peg-100 stearate, diisopropyl sebacate, isodecyl neopentanoate, lauryl lactate, stearic acid, sorbitan stearate, urea, yeast amino acids,trehalose, inositol, taurine, betaine, phospholipids, retinyl palmitate, tocopheryl acetate, ascorbyl palmitate, cetearyl alcohol, ceteareth-20, citrus medica limonum (lemon) peel extract, calendula officinalis flower extract, glycolipids, sodium hyaluronate, lecithin, tocopherol, hydrogen peroxide, dipotassium glycyrrhizate, punica granatum extract, magnesium ascorbyl phosphate, hydrolyzed soy flour, avena sativa (oat) kernel protein, palmitoyl hydroxypropyltrimonium amylopectin/glycerin crosspolymer, vitis vinifera (grape) seed extract, camellia sinensis leaf extract, oenothera biennis (evening primrose) oil, borago officinalis seed oil, sodium pca, dimethicone, propylene glycol, carbomer, sclerotium gum, aminomethyl propanol, chlorphenesin, phenoxyethanol, methylparaben, propylparaben, disodium edta, linalool, lavandula angustifolia (lavender) oil.']",0,1,1,0,0,0,0,0,0,1,Moisturizers,174,0.1206896551724138
P404168,POWER Advanced Wrinkle Fighter Moisturizer,Algenist,4.181818181818182,85.0,"['water, glycerin, c12-15 alkyl benzoate, caprylic/capric triglyceride, palmitic acid, stearic acid, chlorella protothecoides, algae exopolysaccharides, citrullus vulgaris (watermelon) fruit extract, hydrolyzed myrtus communis leaf extract, lens esculenta (lentil) fruit extract, pyrus malus (apple) fruit extract, collagen, sodium pca, ribose, sodium lactate, leuconostoc/radish root ferment filtrate, butyrospermum parkii (shea) butter, dimethicone, tetradecyl aminobutyroylvalylaminobutyric urea trifluoroacetate, glyceryl stearate, glyceryl stearate se, cetearyl alcohol, sodium hydroxide, disodium edta, xanthan gum, magnesium chloride, potassium sorbate, sodium benzoate, citric acid, ethylhexylglycerin, chlorphenesin, caprylyl glycol, phenoxyethanol, fragrance.']",1,1,0,0,0,0,0,0,0,1,Moisturizers,77,0.24675324675324675
P404169,POWER Advanced Wrinkle Fighter 360° Eye Serum,Algenist,4.034090909090909,70.0,"['water, dimethicone, isododecane, glycerin, butylene glycol, polysilicone-11, isohexadecane, pentylene glycol, algae exopolysaccharides, chlorella protothecoides, plantago lanceolata leaf extract, darutoside, polygonum bistorta root extract, nannochloropsis oculata extract, albizia julibrissin bark extract, palmitoyl tripeptide-1, palmitoyl tetrapeptide-7, n-hydroxysuccinimide, chrysin, mica, adenosine, ammonium polyacryloyldimethyl taurate, polysorbate 20, polysorbate 80, pullulan, tocopheryl acetate, steareth-20, disodium edta, chlorhexidine digluconate, citric acid, sodium hydroxide, xanthan gum, ethylhexylglycerin, hexylene glycol, caprylyl glycol, potassium sorbate, sodium benzoate, phenoxyethanol.']",0,0,0,0,0,0,0,0,0,1,Eye Care,88,0.3522727272727273
P404232,DermalQuench +Retinol Advanced Resurfacing Treatment,Kate Somerville,4.054054054054054,110.0,"['aqua/water/eau, isobutane, propane, perfluorohexane, dimethicone, propanediol, neopentyl glycol diheptanoate, perfluoroperhydrophenanthrene, glycereth-18 ethylhexanoate, isododecane, perfluorodecalin, ethylhexyl methoxycrylene, cyclopentasiloxane, phenoxyethanol, dimethyl isosorbide, glycine soja (soybean) extract, oryza sativa (rice) bran extract, glycereth-18, cyclohexasiloxane, bakuchiol, glycerin, elaeis guineensis (palm) oil, cetearyl alcohol, glyceryl stearate, gossypium herbaceum (cotton) seed oil, tocopheryl acetate, lavandula angustifolia (lavender) oil, bidens pilosa extract, sodium lauroyl glutamate, stearic acid, helianthus annuus (sunflower) seed oil, linum usitatissimum (linseed) seed oil, acrylates/c10-30 alkyl acrylate crosspolymer, ethylhexylglycerin, hydrolyzed hyaluronic acid, hydroxypinacolone retinoate, disodium edta, adenosine, tropaeolum majus flower/leaf/stem extract, sodium hydroxide, rosmarinus officinalis (rosemary) leaf extract, tocopherol, linalool, limonene.']",0,1,0,0,0,0,0,0,0,1,Treatments,74,0.22972972972972974
